transaction_id,customer_id,transaction_date,amount,transaction_type,payment_method,payment_status,failure_reason,customer_age,customer_tenure_years,previous_successful_payments,previous_failed_payments,customer_lifetime_value,subscription_status,cart_value,time_since_failure_hours,recovery_attempts,contact_allowed,revenue_at_risk,predicted_probability,predicted_probability_percentage,recommended_action,simulated_recovered,simulated_recovered_revenue,action_success_probability
T042415,C12053,2026-05-14 23:10:32.227496,902.89,subscription,Credit Card,failed,bank_declined,19,3.13,9,5,10040.49,renewal_failed,0.0,54,0,True,902.89,0.4288180106293337,42.88180106293337,RETRY,False,0.0,0.38593620956640035
T018288,C15816,2026-05-15 00:01:32.227496,4882.94,payment,Credit Card,failed,limit_exceeded,28,0.58,4,2,3118.96,not_applicable,0.0,17,0,True,4882.94,0.233631497545344,23.3631497545344,ESCALATE,False,0.0,0.1401788985272064
T018109,C19735,2026-05-15 00:08:32.227496,6412.81,payment,Credit Card,failed,network_error,19,3.01,12,1,13243.51,not_applicable,0.0,24,0,True,6412.81,0.7425085160805379,74.2508516080538,RETRY,True,6412.81,0.7682576644724841
T017821,C10822,2026-05-15 00:22:32.227496,2331.26,payment,Credit Card,failed,limit_exceeded,38,4.08,17,3,14052.08,not_applicable,0.0,10,2,True,2331.26,0.6989678032012665,69.89678032012665,ALTERNATIVE_PAYMENT,True,2331.26,0.6640194130412032
T039059,C13297,2026-05-15 01:48:32.227496,1333.9,payment,Net Banking,abandoned,checkout_abandoned,39,1.97,9,3,22561.04,not_applicable,0.0,28,0,True,1333.9,0.4052838227320784,40.52838227320784,ESCALATE,False,0.0,0.24317029363924703
T045075,C14020,2026-05-15 02:22:32.227496,1621.94,payment,UPI,abandoned,checkout_abandoned,49,3.1,12,1,31051.63,not_applicable,0.0,6,3,True,1621.94,0.6524841980903606,65.24841980903606,ESCALATE,True,1621.94,0.24149051885421635
T017254,C14010,2026-05-15 02:35:32.227496,2088.54,subscription,Net Banking,failed,limit_exceeded,20,0.17,1,0,2224.49,renewal_failed,0.0,28,1,True,2088.54,0.1683080601239523,16.83080601239523,ESCALATE,False,0.0,0.050984836074371376
T020354,C12978,2026-05-15 02:56:32.227496,1567.38,payment,Debit Card,failed,network_error,34,4.42,13,3,47687.62,not_applicable,0.0,5,0,True,1567.38,0.7810011712090733,78.10011712090733,RETRY,False,0.0,0.8029010540881659
T016551,C16562,2026-05-15 02:56:32.227496,4468.82,payment,Debit Card,failed,limit_exceeded,41,0.63,1,1,3794.78,not_applicable,0.0,42,0,True,4468.82,0.1384768987631162,13.84768987631162,ESCALATE,False,0.0,0.08308613925786971
T008327,C11563,2026-05-15 02:59:32.227496,5184.55,subscription,Net Banking,abandoned,checkout_abandoned,50,4.44,14,3,20479.19,active,0.0,63,0,True,5184.55,0.6158222085165684,61.58222085165684,REMINDER,False,0.0,0.6234488772390832
T025693,C11894,2026-05-15 03:10:32.227496,126.75,payment,Credit Card,abandoned,checkout_abandoned,55,0.5,6,2,15475.94,not_applicable,0.0,67,1,True,126.75,0.2443289443498533,24.43289443498533,ESCALATE,False,0.0,0.09659736660991199
T000714,C11876,2026-05-15 04:31:32.227496,1030.35,subscription,Debit Card,abandoned,checkout_abandoned,55,0.79,3,4,7655.94,active,0.0,2,0,True,1030.35,0.26730655707895884,26.730655707895885,ESCALATE,True,1030.35,0.1603839342473753
T023959,C11113,2026-05-15 04:37:32.227496,2336.49,payment,Debit Card,failed,insufficient_funds,57,2.13,9,1,31806.77,not_applicable,0.0,37,0,True,2336.49,0.28590295228916374,28.590295228916375,ESCALATE,False,0.0,0.17154177137349824
T019537,C18936,2026-05-15 05:31:32.227496,2948.25,payment,Debit Card,failed,card_expired,54,2.98,10,0,31950.59,not_applicable,0.0,32,0,True,2948.25,0.3667297277193431,36.67297277193431,ALTERNATIVE_PAYMENT,True,2948.25,0.4483932413333759
T019985,C17626,2026-05-15 08:12:32.227496,894.53,payment,Net Banking,failed,network_error,48,2.2,10,1,12922.7,not_applicable,0.0,51,0,True,894.53,0.5783152698771185,57.83152698771185,ALTERNATIVE_PAYMENT,True,894.53,0.5493995063832625
T045154,C18528,2026-05-15 08:48:32.227496,1002.98,subscription,Wallet,failed,card_expired,32,0.79,6,3,19418.07,renewal_failed,0.0,71,1,True,1002.98,0.12623532129475498,12.623532129475498,ESCALATE,False,0.0,0.02574119277685298
T008190,C13922,2026-05-15 08:55:32.227496,824.57,checkout,UPI,failed,limit_exceeded,30,4.45,19,3,52176.51,not_applicable,964.64,26,1,True,824.57,0.746890915955673,74.6890915955673,ALTERNATIVE_PAYMENT,True,824.57,0.7595463701578893
T001355,C18174,2026-05-15 09:55:32.227496,411.77,payment,Debit Card,failed,limit_exceeded,57,3.93,20,1,78535.15,not_applicable,0.0,49,1,True,411.77,0.7269074853173176,72.69074853173177,ALTERNATIVE_PAYMENT,False,0.0,0.7405621110514516
T026927,C14903,2026-05-15 10:03:32.227496,1341.63,payment,UPI,failed,insufficient_funds,39,3.18,13,3,51012.34,not_applicable,0.0,2,0,True,1341.63,0.5083650461362738,50.836504613627376,ESCALATE,False,0.0,0.30501902768176425
T032315,C18931,2026-05-15 10:40:32.227496,1841.61,checkout,Credit Card,failed,insufficient_funds,18,4.86,16,2,11773.59,not_applicable,2744.68,2,2,True,1841.61,0.6841144330142183,68.41144330142183,REMINDER,True,1841.61,0.4814972680620855
T006593,C15673,2026-05-15 13:08:32.227496,1237.93,subscription,Wallet,failed,authentication_failed,58,3.27,13,1,20379.71,renewal_failed,0.0,25,1,True,1237.93,0.6216682064103346,62.16682064103346,ALTERNATIVE_PAYMENT,True,1237.93,0.6405847960898178
T033516,C10027,2026-05-15 15:29:32.227496,1150.17,checkout,Debit Card,failed,network_error,36,2.03,9,1,34231.62,not_applicable,1487.76,5,0,True,1150.17,0.6476100128578623,64.76100128578624,RETRY,False,0.0,0.6828490115720761
T014242,C16979,2026-05-15 17:43:32.227496,941.08,checkout,Wallet,failed,network_error,48,0.46,1,1,1569.04,not_applicable,977.38,45,1,True,941.08,0.2938569140544524,29.38569140544524,ESCALATE,False,0.0,0.1263141484326714
T036901,C12664,2026-05-15 18:38:32.227496,8287.31,payment,Wallet,failed,bank_declined,47,0.61,7,4,17071.84,not_applicable,0.0,55,0,True,8287.31,0.2735595088795229,27.35595088795229,ESCALATE,True,8287.31,0.16413570532771374
T010514,C18098,2026-05-15 19:02:32.227496,1132.4,subscription,UPI,abandoned,checkout_abandoned,44,4.49,15,1,16538.92,active,0.0,3,1,True,1132.4,0.8167290728141656,81.67290728141656,REMINDER,True,1132.4,0.7442197118920407
T019161,C15779,2026-05-15 20:55:32.227496,1176.64,checkout,Wallet,failed,network_error,21,3.11,9,2,15097.79,not_applicable,1231.28,23,1,True,1176.64,0.6606656203672432,66.06656203672432,RETRY,True,1176.64,0.6445990583305188
T042277,C10974,2026-05-15 22:59:32.227496,752.05,payment,Wallet,failed,card_expired,41,2.92,8,0,29953.97,not_applicable,0.0,34,0,True,752.05,0.35603194008274935,35.60319400827493,ALTERNATIVE_PAYMENT,False,0.0,0.43823034307861186
T029351,C19335,2026-05-15 23:38:32.227496,1642.57,payment,Credit Card,abandoned,checkout_abandoned,54,0.58,3,1,2730.4,not_applicable,0.0,5,0,True,1642.57,0.30200855409818567,30.200855409818566,ESCALATE,True,1642.57,0.1812051324589114
T036038,C17613,2026-05-16 00:17:32.227496,1839.34,subscription,Credit Card,failed,bank_declined,40,2.28,7,3,14310.21,renewal_failed,0.0,32,0,True,1839.34,0.4242467563946556,42.42467563946556,RETRY,True,1839.34,0.38182208075519003
T030840,C10256,2026-05-16 00:34:32.227496,6529.18,subscription,Credit Card,failed,insufficient_funds,36,3.26,13,0,26673.08,renewal_failed,0.0,13,0,True,6529.18,0.5366220968187736,53.66220968187736,ESCALATE,True,6529.18,0.32197325809126415
T038341,C11178,2026-05-16 01:43:32.227496,1991.02,payment,Credit Card,abandoned,checkout_abandoned,53,2.3,10,0,35711.82,not_applicable,0.0,60,0,True,1991.02,0.48732533596191324,48.732533596191324,ESCALATE,False,0.0,0.29239520157714793
T004837,C17773,2026-05-16 01:45:32.227496,3674.42,subscription,Net Banking,abandoned,checkout_abandoned,24,3.81,15,2,26839.35,active,0.0,56,1,True,3674.42,0.6845749312601291,68.45749312601292,REMINDER,False,0.0,0.6318886915711097
T026576,C10790,2026-05-16 01:51:32.227496,10475.58,payment,Credit Card,failed,limit_exceeded,22,3.31,11,2,24214.71,not_applicable,0.0,58,1,True,10475.58,0.42467413883794486,42.467413883794485,ALTERNATIVE_PAYMENT,False,0.0,0.4534404318960476
T038084,C18819,2026-05-16 02:04:32.227496,1261.03,subscription,Credit Card,failed,bank_declined,46,2.34,10,2,31943.88,renewal_failed,0.0,31,0,True,1261.03,0.5482629093796199,54.826290937961986,RETRY,True,1261.03,0.49343661844165787
T016662,C15339,2026-05-16 04:09:32.227496,2266.81,payment,UPI,failed,limit_exceeded,43,0.14,2,1,3177.93,not_applicable,0.0,30,0,True,2266.81,0.17574531237094462,17.57453123709446,ESCALATE,False,0.0,0.10544718742256677
T007061,C16041,2026-05-16 04:21:32.227496,3021.24,checkout,Credit Card,failed,network_error,43,2.19,5,1,7756.18,not_applicable,4040.83,12,0,True,3021.24,0.5383995719162477,53.83995719162476,ALTERNATIVE_PAYMENT,True,3021.24,0.5114795933204352
T005778,C10163,2026-05-16 09:33:32.227496,1368.25,checkout,Debit Card,failed,insufficient_funds,31,0.99,4,3,3373.05,not_applicable,1555.91,26,1,True,1368.25,0.1447870298680858,14.478702986808582,ESCALATE,False,0.0,0.03687221792085148
T016148,C16545,2026-05-16 09:58:32.227496,1356.65,payment,Wallet,failed,insufficient_funds,39,3.31,14,1,45415.87,not_applicable,0.0,3,0,False,1356.65,0.5953711275684357,59.53711275684357,DO_NOT_CONTACT,False,0.0,0.0
T001775,C16776,2026-05-16 10:35:32.227496,1608.28,payment,Net Banking,failed,bank_declined,31,2.36,9,1,23018.71,not_applicable,0.0,11,0,True,1608.28,0.5889326726156576,58.89326726156576,RETRY,False,0.0,0.5300394053540919
T013622,C16303,2026-05-16 11:06:32.227496,1540.48,payment,Net Banking,failed,bank_declined,40,3.41,10,1,19812.11,not_applicable,0.0,27,1,True,1540.48,0.6167512346995967,61.67512346995967,ALTERNATIVE_PAYMENT,True,1540.48,0.6359136729646168
T046260,C14896,2026-05-16 12:52:32.227496,215.84,checkout,Wallet,failed,insufficient_funds,48,1.24,6,0,18414.57,not_applicable,287.66,23,1,True,215.84,0.27151950690446774,27.151950690446775,ESCALATE,False,0.0,0.11291170414268063
T030084,C11944,2026-05-16 12:53:32.227496,1445.27,payment,Wallet,failed,bank_declined,56,0.27,2,0,5229.29,not_applicable,0.0,48,1,True,1445.27,0.2630349472222254,26.303494722222542,ESCALATE,False,0.0,0.10782096833333525
T045136,C13174,2026-05-16 13:00:32.227496,2932.91,payment,Debit Card,abandoned,checkout_abandoned,28,3.2,10,4,16784.91,not_applicable,0.0,43,0,True,2932.91,0.41160505614861903,41.160505614861904,ESCALATE,False,0.0,0.2469630336891714
T006896,C13419,2026-05-16 14:00:32.227496,1017.1,payment,Net Banking,abandoned,checkout_abandoned,53,3.69,15,0,57970.85,not_applicable,0.0,9,0,True,1017.1,0.7572805484049181,75.72805484049181,REMINDER,True,1017.1,0.7436884661441804
T018529,C19471,2026-05-16 14:38:32.227496,2130.14,subscription,Wallet,failed,network_error,40,2.58,13,2,40725.6,renewal_failed,0.0,56,0,False,2130.14,0.6533474300905,65.33474300905,DO_NOT_CONTACT,False,0.0,0.0
T019469,C12345,2026-05-16 14:56:32.227496,1127.01,payment,Debit Card,failed,bank_declined,18,2.25,10,2,30640.76,not_applicable,0.0,9,0,True,1127.01,0.5914632055127268,59.14632055127268,RETRY,True,1127.01,0.5323168849614541
T037022,C18448,2026-05-16 16:26:32.227496,1780.68,checkout,UPI,failed,network_error,35,1.58,7,1,8193.68,not_applicable,2427.59,47,2,True,1780.68,0.49681129784113254,49.68112978411325,ALTERNATIVE_PAYMENT,False,0.0,0.3719707329490759
T047097,C10980,2026-05-16 19:37:32.227496,2899.09,payment,Net Banking,abandoned,checkout_abandoned,41,1.19,12,3,24865.13,not_applicable,0.0,41,1,True,2899.09,0.4206540067884068,42.06540067884068,ESCALATE,False,0.0,0.2023924040730441
T041332,C12368,2026-05-16 20:15:32.227496,1253.12,subscription,Debit Card,failed,limit_exceeded,53,1.94,7,0,24076.31,renewal_failed,0.0,42,2,True,1253.12,0.30067686583956393,30.067686583956394,ALTERNATIVE_PAYMENT,False,0.0,0.2856430225475858
T024122,C19955,2026-05-16 21:48:32.227496,1255.82,payment,Debit Card,failed,card_expired,41,3.97,17,2,48342.95,not_applicable,0.0,61,3,True,1255.82,0.506340382660394,50.634038266039404,ESCALATE,False,0.0,0.1538042295962364
T035314,C16333,2026-05-16 21:49:32.227496,452.45,payment,Wallet,abandoned,checkout_abandoned,18,2.06,9,3,27013.3,not_applicable,0.0,15,3,True,452.45,0.4807294533591265,48.07294533591265,ESCALATE,False,0.0,0.13843767201547585
T002855,C16411,2026-05-16 22:36:32.227496,1079.02,payment,Credit Card,failed,network_error,53,0.99,4,2,7825.77,not_applicable,0.0,40,3,True,1079.02,0.37946209717814294,37.94620971781429,ESCALATE,False,0.0,0.07767725830688574
T039340,C16972,2026-05-16 23:49:32.227496,6347.69,payment,UPI,failed,insufficient_funds,35,1.57,7,2,7496.92,not_applicable,0.0,57,0,True,6347.69,0.1918380082683452,19.18380082683452,ESCALATE,False,0.0,0.11510280496100712
T044576,C15613,2026-05-17 01:09:32.227496,989.09,subscription,Credit Card,failed,insufficient_funds,35,3.18,13,5,29611.53,renewal_failed,0.0,65,0,True,989.09,0.3066317439026089,30.663174390260888,ESCALATE,False,0.0,0.18397904634156534
T027406,C19745,2026-05-17 02:41:32.227496,327.68,subscription,Credit Card,failed,card_expired,60,2.42,12,2,36190.7,renewal_failed,0.0,50,3,True,327.68,0.3341452707826239,33.41452707826239,ESCALATE,False,0.0,0.050487162469574326
T035243,C13778,2026-05-17 02:57:32.227496,4552.7,payment,Credit Card,failed,network_error,34,3.93,16,1,31388.68,not_applicable,0.0,58,0,True,4552.7,0.7996739183734829,79.96739183734829,RETRY,True,4552.7,0.8197065265361346
T032028,C14708,2026-05-17 03:34:32.227496,1284.34,payment,Debit Card,failed,bank_declined,44,4.47,16,2,25056.4,not_applicable,0.0,61,1,True,1284.34,0.7039134048116606,70.39134048116607,ALTERNATIVE_PAYMENT,True,1284.34,0.7187177345710776
T016615,C14479,2026-05-17 03:50:32.227496,4497.99,subscription,Wallet,failed,authentication_failed,43,0.37,3,0,4927.37,renewal_failed,0.0,10,0,True,4497.99,0.28797454286330615,28.797454286330616,ESCALATE,False,0.0,0.17278472571798367
T044679,C16327,2026-05-17 05:14:32.227496,1884.39,subscription,UPI,failed,network_error,50,4.1,16,2,28863.79,renewal_failed,0.0,32,1,True,1884.39,0.7984715147426218,79.84715147426218,RETRY,True,1884.39,0.7686243632683596
T040394,C13075,2026-05-17 05:14:32.227496,1378.7,payment,Debit Card,failed,insufficient_funds,40,0.83,4,0,10627.06,not_applicable,0.0,9,1,True,1378.7,0.21157869967274567,21.157869967274568,ESCALATE,False,0.0,0.0769472198036474
T017603,C17776,2026-05-17 05:40:32.227496,8494.07,payment,Debit Card,failed,card_expired,40,4.48,21,1,29314.76,not_applicable,0.0,45,0,True,8494.07,0.6627397691503506,66.27397691503506,ALTERNATIVE_PAYMENT,True,8494.07,0.729602780692833
T045076,C11340,2026-05-17 07:19:32.227496,15868.72,payment,Net Banking,failed,insufficient_funds,24,2.18,5,1,3519.86,not_applicable,0.0,71,0,True,15868.72,0.1487261116056319,14.87261116056319,ESCALATE,False,0.0,0.08923566696337913
T025188,C15827,2026-05-17 08:17:32.227496,5693.84,subscription,Net Banking,failed,network_error,54,4.73,14,0,34509.16,renewal_failed,0.0,68,0,False,5693.84,0.7404986490417287,74.04986490417286,DO_NOT_CONTACT,False,0.0,0.0
T005355,C12306,2026-05-17 08:46:32.227496,5969.95,subscription,Debit Card,failed,insufficient_funds,33,2.03,6,3,21228.99,renewal_failed,0.0,12,0,True,5969.95,0.20487601878651743,20.48760187865174,ESCALATE,False,0.0,0.12292561127191046
T003913,C11462,2026-05-17 09:41:32.227496,2366.38,payment,UPI,failed,card_expired,56,2.5,4,1,13955.42,not_applicable,0.0,6,1,True,2366.38,0.2496878534477689,24.96878534477689,ESCALATE,False,0.0,0.09981271206866134
T019970,C19042,2026-05-17 11:06:32.227496,4187.42,subscription,Wallet,abandoned,checkout_abandoned,59,1.41,4,3,14935.58,cancelled,0.0,17,0,True,4187.42,0.29881280345844313,29.881280345844313,ESCALATE,False,0.0,0.17928768207506587
T007158,C11546,2026-05-17 11:18:32.227496,1670.85,payment,Credit Card,abandoned,checkout_abandoned,29,0.73,3,2,10776.65,not_applicable,0.0,36,0,True,1670.85,0.25005060361165343,25.00506036116534,ESCALATE,True,1670.85,0.15003036216699206
T030796,C17107,2026-05-17 11:21:32.227496,2069.17,checkout,Debit Card,failed,limit_exceeded,38,1.43,4,2,12627.93,not_applicable,2361.11,35,1,False,2069.17,0.20396598902231472,20.39659890223147,DO_NOT_CONTACT,False,0.0,0.0
T007697,C18925,2026-05-17 11:59:32.227496,3818.46,payment,Credit Card,failed,card_expired,27,2.01,4,1,13311.44,not_applicable,0.0,51,0,True,3818.46,0.18877093504481107,18.877093504481106,ESCALATE,False,0.0,0.11326256102688664
T028381,C15091,2026-05-17 11:59:32.227496,3867.0,subscription,Net Banking,failed,limit_exceeded,31,1.25,9,2,22823.13,renewal_failed,0.0,69,0,False,3867.0,0.24544827745485814,24.544827745485815,DO_NOT_CONTACT,False,0.0,0.0
T036313,C11198,2026-05-17 13:06:32.227496,1503.77,subscription,UPI,failed,insufficient_funds,30,1.49,5,1,8897.01,renewal_failed,0.0,28,0,True,1503.77,0.21453214515744357,21.453214515744357,ESCALATE,False,0.0,0.12871928709446614
T047434,C10692,2026-05-17 13:46:32.227496,589.74,payment,Wallet,failed,authentication_failed,51,4.71,7,2,14712.75,not_applicable,0.0,29,0,True,589.74,0.5057900662762259,50.57900662762259,ALTERNATIVE_PAYMENT,False,0.0,0.5805005629624146
T031106,C13355,2026-05-17 13:57:32.227496,6459.13,subscription,Net Banking,failed,bank_declined,55,0.68,2,0,6542.5,renewal_failed,0.0,34,0,True,6459.13,0.25636031569269296,25.636031569269296,ESCALATE,False,0.0,0.15381618941561578
T027462,C19798,2026-05-17 15:00:32.227496,2973.04,payment,Wallet,failed,authentication_failed,49,3.83,18,1,53560.56,not_applicable,0.0,27,2,True,2973.04,0.7853270385751782,78.53270385751782,ALTERNATIVE_PAYMENT,False,0.0,0.7460606866464192
T035881,C14840,2026-05-17 15:03:32.227496,3712.16,payment,Net Banking,failed,insufficient_funds,55,2.5,6,2,4855.08,not_applicable,0.0,18,0,True,3712.16,0.23883447204568922,23.883447204568924,ESCALATE,True,3712.16,0.14330068322741352
T011437,C12243,2026-05-17 17:02:32.227496,1122.48,payment,Net Banking,failed,network_error,60,0.26,2,1,4229.75,not_applicable,0.0,24,3,True,1122.48,0.3230628841504697,32.30628841504697,ESCALATE,False,0.0,0.04383773049028178
T032308,C18998,2026-05-17 18:23:32.227496,2549.89,payment,Debit Card,failed,insufficient_funds,36,4.28,15,1,13037.09,not_applicable,0.0,3,2,True,2549.89,0.6104073864685762,61.04073864685762,REMINDER,False,0.0,0.4188462784982897
T045777,C10407,2026-05-17 19:00:32.227496,4282.89,payment,Wallet,abandoned,checkout_abandoned,55,3.02,10,1,28843.15,not_applicable,0.0,72,2,True,4282.89,0.440148795405005,44.0148795405005,ESCALATE,False,0.0,0.164089277243003
T010639,C18492,2026-05-17 19:00:32.227496,1515.62,payment,Debit Card,failed,insufficient_funds,28,1.84,7,3,7728.09,not_applicable,0.0,65,3,True,1515.62,0.1660906025049407,16.60906025049407,ESCALATE,False,0.0,0.0
T019880,C15030,2026-05-17 21:20:32.227496,2767.61,checkout,UPI,abandoned,checkout_abandoned,58,0.42,3,0,7944.74,not_applicable,3186.83,55,1,True,2767.61,0.21751397134335196,21.751397134335196,ESCALATE,False,0.0,0.08050838280601118
T014912,C18116,2026-05-17 21:27:32.227496,6880.28,payment,UPI,abandoned,checkout_abandoned,24,2.91,17,3,15855.53,not_applicable,0.0,22,2,True,6880.28,0.6811066632927195,68.11066632927195,REMINDER,True,6880.28,0.5789406637988116
T035146,C11073,2026-05-17 21:37:32.227496,10579.72,subscription,Debit Card,failed,bank_declined,54,1.52,7,1,12972.85,renewal_failed,0.0,18,1,False,10579.72,0.394685885480943,39.4685885480943,DO_NOT_CONTACT,False,0.0,0.0
T001031,C12909,2026-05-17 21:54:32.227496,1189.07,payment,Net Banking,abandoned,checkout_abandoned,51,0.88,8,1,11318.98,not_applicable,0.0,69,3,False,1189.07,0.29423678753821675,29.423678753821676,DO_NOT_CONTACT,False,0.0,0.0
T032190,C15479,2026-05-17 22:20:32.227496,3961.81,payment,Net Banking,failed,bank_declined,45,1.63,5,2,7023.01,not_applicable,0.0,4,2,True,3961.81,0.40501646596423585,40.50164659642358,RETRY,False,0.0,0.2645148193678123
T007612,C17359,2026-05-18 00:04:32.227496,615.43,checkout,Credit Card,abandoned,checkout_abandoned,29,2.1,7,2,25399.16,not_applicable,656.64,17,0,True,615.43,0.45236718715694263,45.236718715694266,ESCALATE,True,615.43,0.2714203122941656
T031048,C17875,2026-05-18 00:42:32.227496,708.32,subscription,Wallet,abandoned,checkout_abandoned,22,2.02,6,1,11819.47,cancelled,0.0,42,0,True,708.32,0.41429882817357516,41.429882817357516,ESCALATE,False,0.0,0.2485792969041451
T024319,C12190,2026-05-18 04:31:32.227496,1570.08,subscription,Wallet,failed,card_expired,34,1.04,5,0,11895.55,renewal_failed,0.0,24,3,True,1570.08,0.21845638328404154,21.845638328404153,ESCALATE,False,0.0,0.0
